Category,Title,Writer,Book_made,Sell_price,Image_uri
독일소설,도적 떼,프리드리히 폰 실러,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/721/l9788932909721.jpg
독일소설,그리고 아무 말도 하지 않았다,하인리히 뵐,열린책들,"11,520",http://image.kyobobook.co.kr/images/book/large/588/l9788932911588.jpg
독일소설,소송,프란츠 카프카,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/946/l9788932911946.jpg
독일소설,데미안,헤르만 헤세,열린책들,"9,720",http://image.kyobobook.co.kr/images/book/large/271/l9788932912271.jpg
독일소설,성,프란츠 카프카,열린책들,"11,520",http://image.kyobobook.co.kr/images/book/large/325/l9788932912325.jpg
독일소설,9시에서 9시 사이,레오 페루츠,열린책들,"13,320",http://image.kyobobook.co.kr/images/book/large/898/l9788932919898.jpg
독일소설,승부,파트리크 쥐스킨트,장자크 상페,"11,520",http://image.kyobobook.co.kr/images/book/large/269/l9788932920269.jpg
독일소설,모든 저녁이 저물 때,예니 에르펜베크,한길사,"13,050",http://image.kyobobook.co.kr/images/book/large/581/l9788935670581.jpg
독일소설,젊은 베르터의 고뇌,요한 볼프강 폰 괴테,창비,"9,000",http://image.kyobobook.co.kr/images/book/large/011/l9788936464011.jpg
독일소설,미하엘 콜하스,하인리히 폰 클라이스트,창비,"12,600",http://image.kyobobook.co.kr/images/book/large/141/l9788936464141.jpg
독일소설,몸앓이,크리스타 볼프,창비,"10,800",http://image.kyobobook.co.kr/images/book/large/240/l9788936464240.jpg
독일소설,통과비자,안나 제거스,창비,"11,700",http://image.kyobobook.co.kr/images/book/large/363/l9788936464363.jpg
독일소설,모래 사나이,E. T. A. 호프만,창비,"12,600",http://image.kyobobook.co.kr/images/book/large/622/l9788936464622.jpg
독일소설,어느 사랑의 실험,알렉산더 클루게,창비,"16,200",http://image.kyobobook.co.kr/images/book/large/767/l9788936471767.jpg
독일소설,토성의 고리,W. G. 제발트,창비,"13,500",http://image.kyobobook.co.kr/images/book/large/960/l9788936476960.jpg
독일소설,말테의 수기,라이너 마리아 릴케,민음사,"8,100",http://image.kyobobook.co.kr/images/book/large/370/l9788937425370.jpg
독일소설,너는 갔어야 했다,다니엘 켈만,민음사,"7,920",http://image.kyobobook.co.kr/images/book/large/507/l9788937429507.jpg
독일소설,빌헬름 마이스터의 수업시대 1,요한 볼프강 폰 괴테,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/234/l9788937460234.jpg
독일소설,빌헬름 마이스터의 수업시대 2,요한 볼프강 폰 괴테,민음사,"9,900",http://image.kyobobook.co.kr/images/book/large/241/l9788937460241.jpg
독일소설,넙치 1,권터 그라스,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/630/l9788937460630.jpg
독일소설,넙치 2,권터 그라스,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/647/l9788937460647.jpg
독일소설,페널티킥 앞에 선 골키퍼의 불안,페터 한트케,민음사,"7,200",http://image.kyobobook.co.kr/images/book/large/337/l9788937462337.jpg
독일소설,빌헬름 텔 간계와 사랑,프리드리히 실러,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/771/l9788937462771.jpg
독일소설,개선문. 1,에리히 마리아 레마르크,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/310/l9788937463310.jpg
독일소설,개선문. 2,에리히 마리아 레마르크,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/327/l9788937463327.jpg
