Category,Title,Writer,Book_made,Sell_price,Image_uri
영미소설,양들의 침묵(리커버 에디션),토머스 해리스,나무의철학,"13,500",http://image.kyobobook.co.kr/images/book/large/200/l9791158512200.jpg
영미소설,일회용 아내,세라 게일리,한스미디어,"14,220",http://image.kyobobook.co.kr/images/book/large/674/l9791160077674.jpg
영미소설,낯선 자의 일기,엘리 그리피스,나무옆의자,"15,300",http://image.kyobobook.co.kr/images/book/large/249/l9791161571249.jpg
영미소설,미드나잇 선. 2,스테프니 메이어,북폴리오,"14,220",http://image.kyobobook.co.kr/images/book/large/084/l9791164137084.jpg
영미소설,어떻게 지내요,시그리드 누네즈,엘리,"13,500",http://image.kyobobook.co.kr/images/book/large/114/l9791191247114.jpg
영미소설,오만과 편견,제인 오스틴,을유문화사,"10,800",http://image.kyobobook.co.kr/images/book/large/922/l9788932403922.jpg
영미소설,카탈로니아 찬가,조지 오웰,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/463/l9788937460463.jpg
영미소설,제인 에어. 2,샬럿 브론테,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/101/l9788937461101.jpg
영미소설,에브리맨,필립 로스,문학동네,"8,550",http://image.kyobobook.co.kr/images/book/large/831/l9788954608831.jpg
영미소설,빛과 물질에 관한 이론,앤드루 포터,문학동네,"12,420",http://image.kyobobook.co.kr/images/book/large/160/l9788954656160.jpg
영미소설,그리고 아무도 없었다,애거서 크리스티,황금가지,"9,000",http://image.kyobobook.co.kr/images/book/large/758/l9788960177758.jpg
영미소설,두 도시 이야기,찰스 디킨스,허밍버드,"13,500",http://image.kyobobook.co.kr/images/book/large/852/l9788968332852.jpg
영미소설,신비한 동물사전 원작 시나리오,J. K. 롤링,문학수첩,"13,500",http://image.kyobobook.co.kr/images/book/large/562/l9788983926562.jpg
영미소설,해리 포터와 아즈카반의 죄수(일러스트 에디션),J. K. 롤링,짐 케이,"29,700",http://image.kyobobook.co.kr/images/book/large/828/l9788983927828.jpg
영미소설,해리 포터와 혼혈왕자. 1(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"18,900",http://image.kyobobook.co.kr/images/book/large/996/l9788983927996.jpg
영미소설,동물농장,조지 오웰,스타북스,"6,930",http://image.kyobobook.co.kr/images/book/large/206/l9791157955206.jpg
영미소설,노인과 바다(초판본)(1952년 오리지널 초판본 표지디자인),어니스트 헤밍웨이,더스토리,"8,820",http://image.kyobobook.co.kr/images/book/large/037/l9791159038037.jpg
영미소설,니클의 소년들,콜슨 화이트헤드,은행나무,"12,600",http://image.kyobobook.co.kr/images/book/large/238/l9791191071238.jpg
영미소설,앤디 위어 우주 3부작 특별 세트,앤디 위어,알에이치코리아,"41,400",http://image.kyobobook.co.kr/images/book/large/643/l9788925588643.jpg
