Category,Title,Writer,Book_made,Sell_price,Image_uri
일본소설,"애인 대행을 시작한 나, 어째선지 미소녀의 지명 의뢰가 들어왔다. 2",나츠노미,후미,"6,750",http://image.kyobobook.co.kr/images/book/large/106/l9791138407106.jpg
일본소설,인간 실격(초판본)(1948년 오리지널 초판본 표지디자인),다자이 오사무,더스토리,"6,930",http://image.kyobobook.co.kr/images/book/large/263/l9791164455263.jpg
일본소설,어리석은 자의 독,우사미 마코토,블루홀식스(블루홀6),"13,950",http://image.kyobobook.co.kr/images/book/large/399/l9791189571399.jpg
일본소설,낙원은 탐정의 부재,샤센도 유키,블루홀식스(블루홀6),"14,850",http://image.kyobobook.co.kr/images/book/large/665/l9791189571665.jpg
일본소설,책벌레의 하극상 제5부 여신의 화신. 1,카즈키 미야,시이나 유우,"9,000",http://image.kyobobook.co.kr/images/book/large/563/l9791191225563.jpg
일본소설,1Q84 문고판 세트,무라카미 하루키,문학동네,"29,700",http://image.kyobobook.co.kr/images/book/large/473/l9788954640473.jpg
일본소설,오늘밤은 잠들 수 없어,미야베 미유키,문학동네,"13,500",http://image.kyobobook.co.kr/images/book/large/651/l9788954684651.jpg
일본소설,바람의 노래를 들어라,무라카미 하루키,문학사상사,"9,900",http://image.kyobobook.co.kr/images/book/large/194/l9788970127194.jpg
일본소설,냉정과 열정 사이(Blu),츠지 히토나리,소담출판사,"10,800",http://image.kyobobook.co.kr/images/book/large/887/l9788973817887.jpg
일본소설,현자의 손자. 10,요시오카 츠요시,키쿠치 세이지,"7,020",http://image.kyobobook.co.kr/images/book/large/371/l9791127863371.jpg
일본소설,주술회전. 2: 새벽의 가시밭길,Gege Akutami,서울미디어코믹스(서울문화사),"7,020",http://image.kyobobook.co.kr/images/book/large/356/l9791136741356.jpg
일본소설,치토세 군은 라무네 병 속에. 3,히로무,raemz,"6,750",http://image.kyobobook.co.kr/images/book/large/799/l9791138405799.jpg
일본소설,악덕 기사단의 노예가 착한 모험가 길드에 스카우트 되어 S랭크가 되었습니다. 1,지오,유우야,"8,820",http://image.kyobobook.co.kr/images/book/large/328/l9791138407328.jpg
일본소설,옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연. 1,사에키상,하네코토,"6,750",http://image.kyobobook.co.kr/images/book/large/564/l9791166255564.jpg
일본소설,11문자 살인사건,히가시노 게이고,알에이치코리아,"13,320",http://image.kyobobook.co.kr/images/book/large/770/l9788925563770.jpg
일본소설,수상한 사람들,히가시노 게이고,알에이치코리아,"14,220",http://image.kyobobook.co.kr/images/book/large/306/l9788925579306.jpg
일본소설,창가의 토토,구로야나기 테츠코,이와사키 치히로,"12,420",http://image.kyobobook.co.kr/images/book/large/309/l9788934996309.jpg
일본소설,노르웨이의 숲,무라카미 하루키,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/105/l9788937463105.jpg
일본소설,라쇼몬,아쿠타가와 류노스케,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/266/l9788937463266.jpg
일본소설,할머니와 나의 3천 엔,하라다 히카,문학동네,"13,050",http://image.kyobobook.co.kr/images/book/large/187/l9788954684187.jpg
일본소설,해바라기가 피지 않는 여름,미치오 슈스케,들녘,"10,800",http://image.kyobobook.co.kr/images/book/large/062/l9788975270062.jpg
일본소설,드라큘라 야근!. 2,와가하라 사토시,아리사카 아코,"7,020",http://image.kyobobook.co.kr/images/book/large/340/l9791127863340.jpg
일본소설,옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연. 2,사에키상,하네코토,"6,750",http://image.kyobobook.co.kr/images/book/large/611/l9791138000611.jpg
일본소설,언제나 쌀쌀맞게 구는 소꿉친구지만 나를 짝사랑하는 속마음이 다 들려서 귀여워. 1,로쿠마스 로쿠로타,bun150,"6,750",http://image.kyobobook.co.kr/images/book/large/221/l9791138010221.jpg
일본소설,어서 오세요 실력지상주의 교실에: 2학년 편. 4,키누가사 쇼고,토모세 순사쿠,"7,200",http://image.kyobobook.co.kr/images/book/large/941/l9791138402941.jpg
일본소설,잿빛극장,온다 리쿠,망고,"13,950",http://image.kyobobook.co.kr/images/book/large/134/l9791168210134.jpg
일본소설,인간 실격(초판본)(리커버 고급 벨벳 양장본),다자이 오사무,코너스톤,"8,550",http://image.kyobobook.co.kr/images/book/large/429/l9791190669429.jpg
일본소설,유지니아,온다 리쿠,김영사,"13,320",http://image.kyobobook.co.kr/images/book/large/186/l9788934980186.jpg
일본소설,디 에센셜: 다자이 오사무,다자이 오사무,민음사,"14,400",http://image.kyobobook.co.kr/images/book/large/391/l9788937413391.jpg
일본소설,태엽 감는 새 연대기. 2: 예언하는 새,무라카미 하루키,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/730/l9788937463730.jpg
일본소설,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해,무라카미 하루키,민음사,"13,320",http://image.kyobobook.co.kr/images/book/large/927/l9788937487927.jpg
일본소설,1Q84. 3,무라카미 하루키,문학동네,"14,220",http://image.kyobobook.co.kr/images/book/large/800/l9788954611800.jpg
일본소설,요네자와 호노부와 고전부,요네자와 호노부 외,엘릭시르,"13,320",http://image.kyobobook.co.kr/images/book/large/394/l9788954680394.jpg
일본소설,파리 마카롱 수수께끼,요네자와 호노부,엘릭시르,"13,320",http://image.kyobobook.co.kr/images/book/large/367/l9788954682367.jpg
일본소설,꿈에도 생각하지 않아,미야베 미유키,문학동네,"13,500",http://image.kyobobook.co.kr/images/book/large/668/l9788954684668.jpg
일본소설,붉은 손가락,히가시노 게이고,현대문학,"12,600",http://image.kyobobook.co.kr/images/book/large/093/l9788972750093.jpg
일본소설,위험한 비너스,히가시노 게이고,현대문학,"13,320",http://image.kyobobook.co.kr/images/book/large/242/l9788972758242.jpg
일본소설,백야행. 1,히가시노 게이고,재인,"15,120",http://image.kyobobook.co.kr/images/book/large/612/l9788990982612.jpg
일본소설,무직전생. 11,리후진 나 마고노테,시로타카,"7,920",http://image.kyobobook.co.kr/images/book/large/126/l9791125676126.jpg
일본소설,달이 이끄는 이세계 여행. 7,아즈미 케이,마츠모토 미츠아키,"8,100",http://image.kyobobook.co.kr/images/book/large/456/l9791127850456.jpg
일본소설,달이 이끄는 이세계 여행. 10,아즈미 케이,마츠모토 미츠아키,"8,550",http://image.kyobobook.co.kr/images/book/large/476/l9791127858476.jpg
일본소설,문호 스트레이독스. 7,아사기리 카프카,하루카와 산고,"7,380",http://image.kyobobook.co.kr/images/book/large/814/l9791138005814.jpg
일본소설,Re: 제로부터 시작하는 이세계 생활. 27,나가츠키 탓페이,오츠카 신이치로,"6,750",http://image.kyobobook.co.kr/images/book/large/845/l9791138005845.jpg
일본소설,엄한 여자 상사가 고등학생으로 돌아갔더니 내게 호감을 보이는 이유. 1,토쿠야마 긴지로,요무,"8,820",http://image.kyobobook.co.kr/images/book/large/031/l9791138406031.jpg
일본소설,터무니없는 스킬로 이세계 방랑 밥. 8,에구치 렌,마사,"8,820",http://image.kyobobook.co.kr/images/book/large/772/l9791138406772.jpg
일본소설,전생했더니 슬라임이었던 건에 대하여. 7,후세,밋츠바,"8,820",http://image.kyobobook.co.kr/images/book/large/215/l9791157104215.jpg
일본소설,"빨간 모자, 여행을 떠나 시체를 만났습니다",아오야기 아이토,한스미디어,"14,220",http://image.kyobobook.co.kr/images/book/large/414/l9791160077414.jpg
일본소설,오버로드. 14,마루야마 쿠가네,so-bin,"10,800",http://image.kyobobook.co.kr/images/book/large/560/l9791165247560.jpg
일본소설,어서 오세요 실력지상주의 교실에: 2학년 편. 2,키누가사 쇼고,토모세 순사쿠,"6,750",http://image.kyobobook.co.kr/images/book/large/428/l9791166117428.jpg
일본소설,마호로 역 다다 심부름집,미우라 시온,은행나무,"13,500",http://image.kyobobook.co.kr/images/book/large/096/l9791167371096.jpg
일본소설,기만의 살의,미키 아키코,블루홀식스(블루홀6),"12,600",http://image.kyobobook.co.kr/images/book/large/627/l9791189571627.jpg
일본소설,기담 룸,하야미네 가오루,모모,"12,600",http://image.kyobobook.co.kr/images/book/large/402/l9791191043402.jpg
일본소설,하쿠바산장 살인사건,히가시노 게이고,알에이치코리아,"14,220",http://image.kyobobook.co.kr/images/book/large/130/l9788925569130.jpg
일본소설,일곱 개의 회의,이케이도 준,비채,"13,050",http://image.kyobobook.co.kr/images/book/large/559/l9788934984559.jpg
일본소설,태엽 감는 새 연대기. 1: 도둑 까치,무라카미 하루키,민음사,"10,800",http://image.kyobobook.co.kr/images/book/large/723/l9788937463723.jpg
일본소설,세계의 끝과 하드보일드 원더랜드. 1,무라카미 하루키,민음사,"13,500",http://image.kyobobook.co.kr/images/book/large/625/l9788937479625.jpg
일본소설,가끔 너를 생각해,후지마루,아르테(arte),"12,600",http://image.kyobobook.co.kr/images/book/large/424/l9788950985424.jpg
일본소설,책을 지키려는 고양이,나쓰카와 소스케,아르테(arte),"14,400",http://image.kyobobook.co.kr/images/book/large/928/l9788950995928.jpg
일본소설,도로시 죽이기,고바야시 야스미,검은숲,"12,150",http://image.kyobobook.co.kr/images/book/large/712/l9788952790712.jpg
일본소설,모방범. 1,미야베 미유키,문학동네,"12,420",http://image.kyobobook.co.kr/images/book/large/710/l9788954617710.jpg
일본소설,엠브리오 기담,야마시로 아사코,엘릭시르,"12,420",http://image.kyobobook.co.kr/images/book/large/206/l9788954624206.jpg
일본소설,낮술,하라다 히카,문학동네,"13,050",http://image.kyobobook.co.kr/images/book/large/947/l9788954679947.jpg
일본소설,환상의 빛,미야모토 테루,바다출판사,"8,100",http://image.kyobobook.co.kr/images/book/large/412/l9788955617412.jpg
일본소설,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"11,520",http://image.kyobobook.co.kr/images/book/large/939/l9788959527939.jpg
일본소설,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"11,520",http://image.kyobobook.co.kr/images/book/large/158/l9788959528158.jpg
일본소설,제노사이드,다카노 가즈아키,황금가지,"13,500",http://image.kyobobook.co.kr/images/book/large/191/l9788960174191.jpg
일본소설,매스커레이드 호텔,히가시노 게이고,현대문학,"13,320",http://image.kyobobook.co.kr/images/book/large/125/l9788972756125.jpg
일본소설,검은집,기시 유스케,창해,"12,600",http://image.kyobobook.co.kr/images/book/large/184/l9788979196184.jpg
일본소설,철도원,아사다 지로,문학동네,"10,800",http://image.kyobobook.co.kr/images/book/large/323/l9788982812323.jpg
일본소설,예지몽,히가시노 게이고,재인,"10,800",http://image.kyobobook.co.kr/images/book/large/315/l9788990982315.jpg
일본소설,한없이 투명에 가까운 블루,무라카미 류,이상북스,"11,520",http://image.kyobobook.co.kr/images/book/large/286/l9788993690286.jpg
일본소설,사양(초판본)(1947년 초판본 오리지널 디자인),다자이 오사무,소와다리,"8,820",http://image.kyobobook.co.kr/images/book/large/903/l9788998046903.jpg
일본소설,달이 이끄는 이세계 여행. 1,아즈미 케이,마츠모토 미츠아키,"7,920",http://image.kyobobook.co.kr/images/book/large/133/l9791127841133.jpg
일본소설,달이 이끄는 이세계 여행. 5,아즈미 케이,마츠모토 미츠아키,"8,100",http://image.kyobobook.co.kr/images/book/large/296/l9791127847296.jpg
일본소설,달이 이끄는 이세계 여행. 6,아즈미 케이,마츠모토 미츠아키,"8,100",http://image.kyobobook.co.kr/images/book/large/767/l9791127848767.jpg
일본소설,달이 이끄는 이세계 여행. 11,아즈미 케이,마츠모토 미츠아키,"8,550",http://image.kyobobook.co.kr/images/book/large/353/l9791127861353.jpg
일본소설,새 엄마가 데려온 딸이 전 여친이었다. 3,카미시로 쿄스케,타카야Ki,"7,020",http://image.kyobobook.co.kr/images/book/large/104/l9791127863104.jpg
일본소설,친구 여동생이 나한테만 짜증나게 군다. 5,미카와 고스트,토마리,"7,020",http://image.kyobobook.co.kr/images/book/large/128/l9791127863128.jpg
일본소설,무직전생. 16,리후진 나 마고노테,시로타카,"8,100",http://image.kyobobook.co.kr/images/book/large/540/l9791134814540.jpg
일본소설,무직전생. 17,리후진 나 마고노테,시로타카,"8,100",http://image.kyobobook.co.kr/images/book/large/557/l9791134814557.jpg
일본소설,그녀는 다 계획이 있다,히가시노 게이고,하빌리스,"14,220",http://image.kyobobook.co.kr/images/book/large/473/l9791136264473.jpg
일본소설,창약 어떤 마술의 금서목록. 1,카마치 카즈마,하이무라 키요타카,"8,100",http://image.kyobobook.co.kr/images/book/large/401/l9791136294401.jpg
일본소설,내 여동생이 이렇게 귀여울 리가 없어. 15,후시미 츠카사,칸자키 히로,"7,200",http://image.kyobobook.co.kr/images/book/large/418/l9791136294418.jpg
일본소설,주술회전. 1: 떠나가는 여름과 돌아오는 가을,Gege Akutami,서울미디어코믹스(서울문화사),"7,020",http://image.kyobobook.co.kr/images/book/large/518/l9791136734518.jpg
일본소설,Re:제로부터 시작하는 이세계 생활. 26,나가츠키 탓페이,오츠카 신이치로,"6,750",http://image.kyobobook.co.kr/images/book/large/339/l9791138003339.jpg
일본소설,이세계는 스마트폰과 함께. 23,후유하라 파토라,우사츠카 에이지,"9,000",http://image.kyobobook.co.kr/images/book/large/775/l9791138009775.jpg
일본소설,어서 오세요 실력지상주의 교실에: 2학년 편. 3,키누가사 쇼고,토모세 순사쿠,"6,750",http://image.kyobobook.co.kr/images/book/large/166/l9791138401166.jpg
일본소설,라이자의 아틀리에: 어둠의 여왕과 비밀의 은신처(공식 비주얼 콜렉션),전격게임 편집부,소미미디어,"27,000",http://image.kyobobook.co.kr/images/book/large/337/l9791138403337.jpg
일본소설,나의 행복한 결혼. 1,아기토기 아쿠미,츠키오카 츠키호,"9,000",http://image.kyobobook.co.kr/images/book/large/277/l9791138406277.jpg
일본소설,꿈꾸는 남자는 현실주의자. 5,오케마루,사바미조레,"6,750",http://image.kyobobook.co.kr/images/book/large/472/l9791138407472.jpg
일본소설,벚꽃 지는 계절에 그대를 그리워하네,우타노 쇼고,한스미디어,"13,500",http://image.kyobobook.co.kr/images/book/large/522/l9791160073522.jpg
일본소설,마녀는 꿈을 지킨다,무라야마 사키,씨큐브,"13,500",http://image.kyobobook.co.kr/images/book/large/393/l9791161951393.jpg
일본소설,무직전생. 14,리후진 나 마고노테,시로타카,"8,100",http://image.kyobobook.co.kr/images/book/large/663/l9791162873663.jpg
일본소설,무직전생. 15,리후진 나 마고노테,시로타카,"8,100",http://image.kyobobook.co.kr/images/book/large/670/l9791162873670.jpg
일본소설,밤의 괴물,스미노 요루,loundraw,"12,420",http://image.kyobobook.co.kr/images/book/large/017/l9791165079017.jpg
일본소설,팅커벨 죽이기,고바야시 야스미,검은숲,"12,420",http://image.kyobobook.co.kr/images/book/large/438/l9791165791438.jpg
일본소설,마호로 역 번지 없는 땅,미우라 시온,은행나무,"12,600",http://image.kyobobook.co.kr/images/book/large/102/l9791167371102.jpg
일본소설,축제와 예감,온다 리쿠,현대문학,"11,700",http://image.kyobobook.co.kr/images/book/large/722/l9791167900722.jpg
일본소설,육식저택,고바야시 야스미,아프로스미디어,"13,500",http://image.kyobobook.co.kr/images/book/large/211/l9791189770211.jpg
일본소설,유랑의 달,나기라 유,은행나무,"13,500",http://image.kyobobook.co.kr/images/book/large/115/l9791191071115.jpg
일본소설,마음,나쓰메 소세키,웅진지식하우스,"11,700",http://image.kyobobook.co.kr/images/book/large/251/l9788901208251.jpg
일본소설,금각사,미시마 유키오,웅진지식하우스,"11,700",http://image.kyobobook.co.kr/images/book/large/907/l9788901215907.jpg
일본소설,범인 없는 살인의 밤,히가시노 게이고,알에이치코리아,"14,220",http://image.kyobobook.co.kr/images/book/large/957/l9788925588957.jpg
일본소설,이 멋진 세계에 축복을!. 2,아카츠키 나츠메,미시마 쿠로네,"6,120",http://image.kyobobook.co.kr/images/book/large/963/l9788926799963.jpg
일본소설,나쓰메 소세키 소설 전집 세트,나쓰메 소세키,현암사,"171,000",http://image.kyobobook.co.kr/images/book/large/741/l9788932316741.jpg
일본소설,산시로,나쓰메 소세키,현암사,"11,700",http://image.kyobobook.co.kr/images/book/large/045/l9788932317045.jpg
일본소설,이즈의 무희 천 마리 학 호수,가와바타 야스나리,을유문화사,"11,700",http://image.kyobobook.co.kr/images/book/large/694/l9788932403694.jpg
일본소설,애프터 다크,무라카미 하루키,비채,"11,700",http://image.kyobobook.co.kr/images/book/large/627/l9788934971627.jpg
일본소설,경관의 조건,사사키 조,비채,"13,500",http://image.kyobobook.co.kr/images/book/large/499/l9788934974499.jpg
일본소설,열쇠,다니자키 준이치로,민음사,"8,820",http://image.kyobobook.co.kr/images/book/large/422/l9788937429422.jpg
일본소설,태엽 감는 새 연대기. 3: 새 잡이 사내,무라카미 하루키,민음사,"16,200",http://image.kyobobook.co.kr/images/book/large/353/l9788937439353.jpg
일본소설,깊은 강,엔도 슈사쿠,민음사,"9,000",http://image.kyobobook.co.kr/images/book/large/606/l9788937461606.jpg
일본소설,태엽 감는 새 연대기. 3: 새 잡이 사내,무라카미 하루키,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/747/l9788937463747.jpg
일본소설,남아 있는 나날,가즈오 이시구로,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/884/l9788937463884.jpg
