Category,Title,Writer,Book_made,Sell_price,Image_uri
러시아소설,이반 일리치의 죽음,레프 니콜라예비치 톨스토이,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/046/l9788931010046.jpg
러시아소설,예브게니 오네긴,알렉산드르 푸슈킨,을유문화사,"10,800",http://image.kyobobook.co.kr/images/book/large/557/l9788932403557.jpg
러시아소설,전쟁과 평화(상),레프 톨스토이,을유문화사,"18,000",http://image.kyobobook.co.kr/images/book/large/806/l9788932404806.jpg
러시아소설,전쟁과 평화(하),레프 톨스토이,을유문화사,"18,000",http://image.kyobobook.co.kr/images/book/large/820/l9788932404820.jpg
러시아소설,개를 데리고 다니는 부인,안똔 빠블로비치 체호프,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/202/l9788932909202.jpg
러시아소설,어머니,막심 고리끼,열린책들,"11,520",http://image.kyobobook.co.kr/images/book/large/233/l9788932909233.jpg
러시아소설,백치(상),표도르 미하일로비치 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/288/l9788932909288.jpg
러시아소설,백치(하),표도르 미하일로비치 도스또예프스키,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/295/l9788932909295.jpg
러시아소설,예브게니 오네긴,알렉산드르 뿌쉬낀,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/967/l9788932909967.jpg
러시아소설,미성년(상),표도르 미하일로비치 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/083/l9788932911083.jpg
러시아소설,미성년(하),표도르 미하일로비치 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/090/l9788932911090.jpg
러시아소설,스쩨빤치꼬보 마을 사람들,표도르 도스또예프스끼,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/144/l9788932911144.jpg
러시아소설,영원한 남편 외,표도르 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/199/l9788932911199.jpg
러시아소설,뻬쩨르부르그 연대기 외,표도르 미하일로비치 도스또예프스끼,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/281/l9788932911281.jpg
러시아소설,상처받은 사람들(상),도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/298/l9788932911298.jpg
러시아소설,상처받은 사람들(하),도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/304/l9788932911304.jpg
러시아소설,부활(상),례프 니꼴라예비치 똘스또이,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/335/l9788932911335.jpg
러시아소설,부활(하),례프 니꼴라예비치 똘스또이,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/342/l9788932911342.jpg
러시아소설,지하에서 쓴 수기,표도르 미하일로비치 도스또옙스끼,창비,"9,000",http://image.kyobobook.co.kr/images/book/large/103/l9788936464103.jpg
러시아소설,대위의 딸,알렉산드르 뿌시낀,창비,"9,000",http://image.kyobobook.co.kr/images/book/large/431/l9788936464431.jpg
